Order ID,Product ID,SKU ID,Category,Quantity,Price per Unit
3913,Product_043,SKU_669,Toys & Games,3,282.56
3913,Product_131,SKU_084,Health & Wellness,1,750.33
3913,Product_045,SKU_118,Automotive,1,71.85
3913,Product_106,SKU_820,Books & Media,4,415.92
3712,Product_116,SKU_866,Home Appliances,5,262.34
3712,Product_101,SKU_194,Health & Wellness,3,793.24
1536,Product_030,SKU_056,Toys & Games,5,767.94
9711,Product_021,SKU_504,Groceries & Gourmet Food,4,910.01
9711,Product_104,SKU_358,Fashion & Apparel,4,934.48
7873,Product_130,SKU_113,Fashion & Apparel,1,237.0
7873,Product_051,SKU_765,Automotive,2,805.26
7873,Product_186,SKU_289,Toys & Games,3,91.91
7873,Product_001,SKU_037,Health & Wellness,4,905.15
6877,Product_004,SKU_988,Beauty & Personal Care,5,95.3
1330,Product_056,SKU_310,Electronics,4,351.74
4768,Product_117,SKU_450,Books & Media,1,429.78
9778,Product_117,SKU_184,Books & Media,2,246.73
6632,Product_180,SKU_360,Fashion & Apparel,3,963.41
6632,Product_029,SKU_828,Automotive,4,842.78
6632,Product_143,SKU_441,Fashion & Apparel,1,727.65
5252,Product_119,SKU_525,Home Appliances,5,630.92
5252,Product_156,SKU_339,Beauty & Personal Care,1,90.13
5252,Product_092,SKU_026,Fashion & Apparel,5,250.28
7210,Product_153,SKU_838,Toys & Games,5,635.74
7210,Product_002,SKU_143,Home Appliances,2,265.8
7304,Product_190,SKU_502,Groceries & Gourmet Food,5,953.67
6320,Product_173,SKU_299,Fashion & Apparel,3,583.48
3249,Product_056,SKU_310,Electronics,4,260.69
3249,Product_004,SKU_125,Beauty & Personal Care,4,51.17
3017,Product_184,SKU_746,Toys & Games,1,684.79
3017,Product_186,SKU_537,Toys & Games,3,421.81
5111,Product_108,SKU_505,Books & Media,5,548.68
2050,Product_108,SKU_535,Books & Media,1,730.28
4122,Product_169,SKU_797,Automotive,5,136.78
4122,Product_198,SKU_137,Health & Wellness,4,843.93
4122,Product_156,SKU_742,Beauty & Personal Care,2,78.73
4122,Product_170,SKU_995,Books & Media,2,570.62
3633,Product_155,SKU_350,Toys & Games,2,857.83
3633,Product_044,SKU_222,Beauty & Personal Care,4,84.76
3633,Product_042,SKU_010,Books & Media,1,781.39
3633,Product_151,SKU_781,Automotive,3,318.94
2274,Product_176,SKU_114,Health & Wellness,5,543.46
2274,Product_088,SKU_326,Electronics,1,136.08
390,Product_197,SKU_151,Electronics,5,697.19
390,Product_132,SKU_754,Health & Wellness,3,768.52
390,Product_168,SKU_121,Groceries & Gourmet Food,5,200.65
2469,Product_125,SKU_842,Toys & Games,1,394.44
2469,Product_050,SKU_092,Books & Media,1,596.63
2469,Product_062,SKU_970,Toys & Games,4,996.94
7098,Product_092,SKU_827,Fashion & Apparel,1,90.87
5006,Product_112,SKU_268,Toys & Games,5,967.02
5006,Product_075,SKU_792,Home Appliances,1,799.78
1300,Product_045,SKU_608,Automotive,4,861.72
1300,Product_188,SKU_077,Automotive,3,456.52
1300,Product_121,SKU_758,Groceries & Gourmet Food,2,618.01
2880,Product_016,SKU_529,Home Appliances,2,824.39
2880,Product_030,SKU_056,Toys & Games,3,335.47
2880,Product_037,SKU_673,Electronics,3,681.79
2880,Product_128,SKU_600,Home Appliances,4,337.34
4467,Product_174,SKU_104,Health & Wellness,3,545.6
4467,Product_180,SKU_408,Fashion & Apparel,4,194.43
4467,Product_124,SKU_588,Toys & Games,5,387.03
6600,Product_104,SKU_073,Fashion & Apparel,1,811.71
6600,Product_028,SKU_548,Books & Media,1,161.79
6600,Product_029,SKU_631,Automotive,1,176.29
3146,Product_171,SKU_305,Toys & Games,2,294.22
3146,Product_092,SKU_494,Fashion & Apparel,1,822.92
3146,Product_166,SKU_021,Sports & Outdoors,4,702.3
3146,Product_001,SKU_980,Health & Wellness,5,278.74
9761,Product_160,SKU_974,Health & Wellness,1,149.13
9761,Product_063,SKU_671,Health & Wellness,2,669.77
9119,Product_130,SKU_920,Fashion & Apparel,5,541.99
9119,Product_073,SKU_379,Beauty & Personal Care,3,67.71
4615,Product_116,SKU_232,Home Appliances,1,799.47
4615,Product_024,SKU_403,Beauty & Personal Care,4,61.86
4615,Product_083,SKU_402,Toys & Games,1,502.77
9363,Product_171,SKU_780,Toys & Games,3,283.69
2708,Product_168,SKU_717,Groceries & Gourmet Food,1,400.92
2708,Product_180,SKU_895,Fashion & Apparel,5,229.36
1403,Product_167,SKU_332,Toys & Games,5,583.94
9299,Product_061,SKU_074,Toys & Games,4,638.64
9299,Product_004,SKU_189,Beauty & Personal Care,4,84.62
9299,Product_149,SKU_775,Groceries & Gourmet Food,4,185.15
9299,Product_196,SKU_856,Books & Media,4,579.25
320,Product_106,SKU_054,Books & Media,5,494.14
320,Product_098,SKU_270,Books & Media,2,836.04
5983,Product_111,SKU_214,Electronics,1,646.65
5983,Product_199,SKU_351,Automotive,2,609.66
2762,Product_199,SKU_351,Automotive,3,363.38
2762,Product_160,SKU_974,Health & Wellness,1,354.15
2762,Product_141,SKU_007,Books & Media,5,519.08
6588,Product_069,SKU_942,Toys & Games,3,950.77
167,Product_088,SKU_609,Electronics,5,906.86
3748,Product_147,SKU_550,Electronics,3,677.8
3748,Product_117,SKU_277,Books & Media,4,455.78
7409,Product_164,SKU_197,Electronics,1,704.52
7409,Product_156,SKU_793,Beauty & Personal Care,2,73.81
6619,Product_031,SKU_363,Sports & Outdoors,4,693.84
6619,Product_034,SKU_681,Automotive,4,76.59
6619,Product_118,SKU_062,Toys & Games,4,459.1
5960,Product_048,SKU_447,Toys & Games,1,801.77
5960,Product_170,SKU_496,Books & Media,4,881.68
1392,Product_067,SKU_819,Home Appliances,1,902.54
1392,Product_193,SKU_581,Fashion & Apparel,5,865.81
2470,Product_120,SKU_571,Electronics,4,99.45
2470,Product_021,SKU_694,Groceries & Gourmet Food,2,230.51
2470,Product_052,SKU_489,Health & Wellness,4,842.43
1999,Product_195,SKU_847,Fashion & Apparel,2,292.5
456,Product_052,SKU_620,Health & Wellness,4,590.58
456,Product_171,SKU_215,Toys & Games,1,775.25
456,Product_115,SKU_297,Health & Wellness,5,283.86
4777,Product_096,SKU_274,Home Appliances,5,626.4
4777,Product_110,SKU_333,Health & Wellness,3,673.67
4777,Product_143,SKU_002,Fashion & Apparel,3,607.62
4777,Product_156,SKU_834,Beauty & Personal Care,2,34.99
1860,Product_130,SKU_203,Fashion & Apparel,3,604.7
1860,Product_113,SKU_066,Home Appliances,4,305.44
8340,Product_026,SKU_730,Fashion & Apparel,3,128.37
8340,Product_177,SKU_063,Toys & Games,2,842.45
8340,Product_085,SKU_419,Books & Media,3,794.69
718,Product_176,SKU_953,Health & Wellness,5,286.27
4029,Product_047,SKU_034,Fashion & Apparel,2,454.93
4029,Product_073,SKU_379,Beauty & Personal Care,4,94.15
4029,Product_008,SKU_719,Fashion & Apparel,2,597.35
4029,Product_008,SKU_023,Fashion & Apparel,5,376.03
4678,Product_021,SKU_504,Groceries & Gourmet Food,2,310.51
4841,Product_031,SKU_720,Sports & Outdoors,4,464.39
4841,Product_189,SKU_141,Beauty & Personal Care,5,97.74
4841,Product_179,SKU_971,Home Appliances,2,689.2
5635,Product_060,SKU_475,Books & Media,4,444.45
5635,Product_148,SKU_963,Groceries & Gourmet Food,4,882.9
5912,Product_169,SKU_177,Automotive,2,69.99
2819,Product_077,SKU_261,Automotive,3,789.33
2819,Product_166,SKU_952,Sports & Outdoors,1,306.98
2819,Product_091,SKU_799,Books & Media,4,775.21
8340,Product_020,SKU_031,Health & Wellness,5,436.49
8340,Product_102,SKU_498,Automotive,2,926.7
9079,Product_052,SKU_489,Health & Wellness,4,963.6
9079,Product_053,SKU_443,Automotive,5,922.57
9079,Product_149,SKU_442,Groceries & Gourmet Food,2,586.07
7391,Product_003,SKU_590,Toys & Games,4,551.22
2215,Product_065,SKU_989,Toys & Games,2,469.19
2215,Product_007,SKU_957,Books & Media,1,814.13
2215,Product_063,SKU_671,Health & Wellness,3,941.12
545,Product_029,SKU_493,Automotive,5,914.98
545,Product_191,SKU_165,Books & Media,4,947.88
545,Product_193,SKU_707,Fashion & Apparel,5,543.42
6716,Product_061,SKU_345,Toys & Games,5,373.38
6821,Product_190,SKU_424,Groceries & Gourmet Food,5,161.11
8359,Product_175,SKU_960,Fashion & Apparel,4,469.5
8359,Product_177,SKU_063,Toys & Games,1,702.31
8359,Product_093,SKU_731,Books & Media,4,469.82
6444,Product_190,SKU_448,Groceries & Gourmet Food,5,779.33
6902,Product_083,SKU_033,Toys & Games,1,476.99
6902,Product_119,SKU_883,Home Appliances,1,599.44
6902,Product_108,SKU_078,Books & Media,4,494.86
455,Product_042,SKU_200,Books & Media,3,955.17
455,Product_132,SKU_368,Health & Wellness,1,363.19
6644,Product_023,SKU_862,Beauty & Personal Care,4,51.34
6644,Product_094,SKU_075,Home Appliances,5,289.03
6644,Product_197,SKU_208,Electronics,4,869.27
8467,Product_096,SKU_665,Home Appliances,2,339.47
8467,Product_094,SKU_155,Home Appliances,1,705.97
8467,Product_196,SKU_909,Books & Media,2,446.91
8467,Product_155,SKU_744,Toys & Games,5,118.45
7201,Product_138,SKU_087,Toys & Games,3,698.11
7201,Product_106,SKU_706,Books & Media,1,112.19
3597,Product_190,SKU_127,Groceries & Gourmet Food,5,426.3
3597,Product_071,SKU_006,Beauty & Personal Care,1,54.23
4017,Product_180,SKU_895,Fashion & Apparel,2,820.83
8999,Product_027,SKU_779,Books & Media,5,348.87
8999,Product_148,SKU_251,Groceries & Gourmet Food,5,523.34
2513,Product_070,SKU_144,Sports & Outdoors,2,181.23
2513,Product_113,SKU_430,Home Appliances,3,91.65
2513,Product_082,SKU_712,Health & Wellness,1,380.08
2513,Product_116,SKU_367,Home Appliances,1,339.95
6406,Product_142,SKU_634,Health & Wellness,5,645.43
5130,Product_093,SKU_731,Books & Media,4,673.07
5130,Product_069,SKU_555,Toys & Games,3,923.41
5130,Product_113,SKU_220,Home Appliances,2,672.01
758,Product_128,SKU_600,Home Appliances,3,932.34
758,Product_080,SKU_875,Health & Wellness,2,942.2
5220,Product_135,SKU_304,Books & Media,1,65.67
5220,Product_004,SKU_497,Beauty & Personal Care,4,78.45
5220,Product_093,SKU_935,Books & Media,5,71.01
5307,Product_162,SKU_391,Health & Wellness,1,299.99
5307,Product_044,SKU_627,Beauty & Personal Care,3,87.21
5307,Product_073,SKU_923,Beauty & Personal Care,5,33.6
5307,Product_149,SKU_319,Groceries & Gourmet Food,1,662.29
5764,Product_060,SKU_686,Books & Media,1,819.95
5764,Product_010,SKU_150,Books & Media,3,374.47
5764,Product_171,SKU_382,Toys & Games,4,988.74
1134,Product_091,SKU_677,Books & Media,4,271.52
1134,Product_190,SKU_448,Groceries & Gourmet Food,3,911.6
1134,Product_179,SKU_060,Home Appliances,4,119.45
1134,Product_105,SKU_814,Fashion & Apparel,5,629.61
5975,Product_054,SKU_992,Books & Media,4,649.59
5975,Product_095,SKU_771,Home Appliances,3,190.4
5975,Product_052,SKU_641,Health & Wellness,2,835.18
4414,Product_065,SKU_955,Toys & Games,2,566.18
4414,Product_162,SKU_539,Health & Wellness,1,225.63
4414,Product_027,SKU_356,Books & Media,1,898.71
1451,Product_120,SKU_571,Electronics,4,508.62
1451,Product_045,SKU_118,Automotive,3,884.84
1451,Product_170,SKU_252,Books & Media,5,344.24
5463,Product_121,SKU_758,Groceries & Gourmet Food,4,53.76
5463,Product_063,SKU_085,Health & Wellness,1,411.92
5463,Product_113,SKU_220,Home Appliances,1,847.77
5463,Product_185,SKU_575,Beauty & Personal Care,2,52.23
4749,Product_087,SKU_618,Beauty & Personal Care,5,74.05
4749,Product_108,SKU_916,Books & Media,1,202.62
6719,Product_153,SKU_322,Toys & Games,4,278.45
9142,Product_108,SKU_078,Books & Media,5,646.37
9142,Product_111,SKU_214,Electronics,2,333.94
4333,Product_129,SKU_205,Fashion & Apparel,2,606.02
4333,Product_004,SKU_749,Beauty & Personal Care,4,87.96
4333,Product_162,SKU_964,Health & Wellness,5,242.95
4333,Product_159,SKU_476,Electronics,3,976.76
3765,Product_181,SKU_228,Beauty & Personal Care,3,66.11
3765,Product_121,SKU_616,Groceries & Gourmet Food,5,695.04
9076,Product_095,SKU_409,Home Appliances,5,684.93
7885,Product_154,SKU_435,Toys & Games,4,57.32
1151,Product_159,SKU_679,Electronics,3,810.43
5506,Product_120,SKU_482,Electronics,3,987.13
9355,Product_116,SKU_852,Home Appliances,3,752.14
9355,Product_173,SKU_553,Fashion & Apparel,3,420.74
9355,Product_046,SKU_083,Fashion & Apparel,2,592.99
9355,Product_047,SKU_034,Fashion & Apparel,4,799.31
561,Product_178,SKU_705,Beauty & Personal Care,2,97.14
561,Product_071,SKU_986,Beauty & Personal Care,2,54.52
561,Product_174,SKU_692,Health & Wellness,3,307.96
2345,Product_060,SKU_475,Books & Media,2,338.39
2345,Product_085,SKU_656,Books & Media,1,102.9
2345,Product_122,SKU_933,Electronics,2,318.61
2798,Product_190,SKU_448,Groceries & Gourmet Food,5,307.86
2798,Product_064,SKU_038,Fashion & Apparel,4,301.92
2798,Product_031,SKU_720,Sports & Outdoors,4,543.58
2798,Product_149,SKU_927,Groceries & Gourmet Food,2,962.77
2158,Product_198,SKU_369,Health & Wellness,3,483.42
2158,Product_101,SKU_059,Health & Wellness,2,113.97
2158,Product_172,SKU_991,Groceries & Gourmet Food,2,444.19
4010,Product_002,SKU_169,Home Appliances,5,222.62
4010,Product_032,SKU_347,Electronics,4,992.99
4010,Product_188,SKU_546,Automotive,2,874.01
4010,Product_121,SKU_879,Groceries & Gourmet Food,2,950.96
9993,Product_099,SKU_053,Beauty & Personal Care,3,28.11
9993,Product_137,SKU_095,Home Appliances,4,199.56
5806,Product_149,SKU_380,Groceries & Gourmet Food,2,102.04
5806,Product_029,SKU_592,Automotive,5,219.42
4641,Product_142,SKU_634,Health & Wellness,2,133.78
2796,Product_132,SKU_754,Health & Wellness,4,205.8
5096,Product_106,SKU_820,Books & Media,3,594.89
5096,Product_137,SKU_412,Home Appliances,4,220.0
5356,Product_053,SKU_443,Automotive,2,630.15
2310,Product_024,SKU_582,Beauty & Personal Care,1,69.64
2310,Product_016,SKU_156,Home Appliances,5,871.8
542,Product_196,SKU_856,Books & Media,5,276.1
542,Product_137,SKU_095,Home Appliances,3,865.13
542,Product_006,SKU_246,Automotive,2,431.09
542,Product_020,SKU_438,Health & Wellness,5,743.87
7281,Product_064,SKU_256,Fashion & Apparel,4,241.84
7281,Product_186,SKU_041,Toys & Games,1,354.51
7281,Product_119,SKU_639,Home Appliances,2,842.58
5222,Product_108,SKU_535,Books & Media,3,211.1
1104,Product_045,SKU_118,Automotive,5,841.56
1104,Product_063,SKU_671,Health & Wellness,4,528.01
4271,Product_074,SKU_043,Beauty & Personal Care,4,97.27
4271,Product_027,SKU_779,Books & Media,5,684.59
4271,Product_055,SKU_557,Automotive,1,453.53
4271,Product_050,SKU_092,Books & Media,2,762.06
2361,Product_020,SKU_438,Health & Wellness,3,115.81
2361,Product_027,SKU_779,Books & Media,4,602.12
6337,Product_088,SKU_393,Electronics,1,678.01
6337,Product_076,SKU_611,Fashion & Apparel,5,238.58
6337,Product_138,SKU_242,Toys & Games,4,555.4
6337,Product_169,SKU_682,Automotive,4,307.9
3170,Product_101,SKU_011,Health & Wellness,5,911.83
3170,Product_073,SKU_379,Beauty & Personal Care,5,74.09
3170,Product_153,SKU_838,Toys & Games,1,953.32
4690,Product_146,SKU_863,Sports & Outdoors,4,510.65
4690,Product_020,SKU_031,Health & Wellness,4,171.6
4690,Product_063,SKU_788,Health & Wellness,3,446.5
7823,Product_052,SKU_833,Health & Wellness,2,448.02
7823,Product_108,SKU_916,Books & Media,3,819.83
7823,Product_186,SKU_509,Toys & Games,1,242.22
9677,Product_023,SKU_103,Beauty & Personal Care,3,24.23
9677,Product_021,SKU_694,Groceries & Gourmet Food,3,275.67
1626,Product_022,SKU_531,Sports & Outdoors,3,471.22
1626,Product_117,SKU_277,Books & Media,3,889.52
1626,Product_159,SKU_679,Electronics,3,100.45
1626,Product_096,SKU_665,Home Appliances,2,626.62
3410,Product_063,SKU_788,Health & Wellness,1,620.46
3410,Product_174,SKU_949,Health & Wellness,5,942.18
2461,Product_131,SKU_084,Health & Wellness,5,325.18
2461,Product_058,SKU_276,Health & Wellness,5,367.27
2461,Product_042,SKU_316,Books & Media,2,335.18
937,Product_106,SKU_630,Books & Media,3,654.66
937,Product_041,SKU_260,Automotive,2,485.87
6481,Product_059,SKU_687,Fashion & Apparel,1,322.64
6481,Product_142,SKU_005,Health & Wellness,3,542.71
3563,Product_200,SKU_985,Fashion & Apparel,2,640.85
3563,Product_199,SKU_880,Automotive,5,288.1
3563,Product_057,SKU_168,Automotive,4,179.78
3563,Product_154,SKU_870,Toys & Games,4,807.75
6441,Product_086,SKU_148,Electronics,4,424.53
7433,Product_106,SKU_899,Books & Media,4,851.91
7433,Product_198,SKU_815,Health & Wellness,5,930.37
7433,Product_111,SKU_640,Electronics,5,448.58
6190,Product_119,SKU_239,Home Appliances,4,798.37
6190,Product_052,SKU_040,Health & Wellness,2,271.88
6190,Product_123,SKU_264,Automotive,5,810.76
8567,Product_170,SKU_496,Books & Media,5,614.74
8567,Product_129,SKU_644,Fashion & Apparel,3,942.39
8567,Product_076,SKU_611,Fashion & Apparel,1,824.83
8567,Product_195,SKU_847,Fashion & Apparel,1,498.18
8243,Product_167,SKU_392,Toys & Games,3,224.81
8243,Product_062,SKU_421,Toys & Games,3,471.5
8243,Product_028,SKU_272,Books & Media,1,925.36
8243,Product_100,SKU_004,Electronics,3,226.32
9574,Product_001,SKU_980,Health & Wellness,3,64.79
9574,Product_106,SKU_778,Books & Media,2,930.41
9611,Product_053,SKU_733,Automotive,3,741.65
9611,Product_116,SKU_400,Home Appliances,2,398.39
760,Product_125,SKU_439,Toys & Games,4,628.52
760,Product_017,SKU_126,Beauty & Personal Care,5,90.65
760,Product_004,SKU_292,Beauty & Personal Care,3,86.68
760,Product_080,SKU_415,Health & Wellness,2,521.07
1772,Product_004,SKU_290,Beauty & Personal Care,3,46.79
3721,Product_113,SKU_102,Home Appliances,5,620.0
3721,Product_046,SKU_936,Fashion & Apparel,4,758.91
3721,Product_120,SKU_700,Electronics,1,361.54
3036,Product_042,SKU_086,Books & Media,2,80.65
3036,Product_071,SKU_006,Beauty & Personal Care,3,97.67
3036,Product_199,SKU_346,Automotive,5,889.13
3036,Product_005,SKU_653,Automotive,5,886.13
4945,Product_063,SKU_768,Health & Wellness,5,376.7
4945,Product_022,SKU_124,Sports & Outdoors,1,69.94
9642,Product_014,SKU_877,Beauty & Personal Care,2,64.48
1148,Product_093,SKU_698,Books & Media,3,834.76
1148,Product_023,SKU_605,Beauty & Personal Care,1,25.07
1148,Product_121,SKU_763,Groceries & Gourmet Food,4,423.83
1148,Product_128,SKU_288,Home Appliances,3,618.6
1199,Product_119,SKU_348,Home Appliances,1,214.43
1199,Product_091,SKU_677,Books & Media,4,673.18
1199,Product_042,SKU_316,Books & Media,4,462.53
4049,Product_085,SKU_656,Books & Media,2,318.91
4049,Product_195,SKU_464,Fashion & Apparel,1,823.61
4049,Product_054,SKU_684,Books & Media,2,755.42
4049,Product_164,SKU_913,Electronics,5,590.51
2898,Product_156,SKU_793,Beauty & Personal Care,1,48.19
2898,Product_190,SKU_127,Groceries & Gourmet Food,1,730.18
27,Product_017,SKU_556,Beauty & Personal Care,1,49.39
27,Product_128,SKU_600,Home Appliances,4,690.81
27,Product_094,SKU_155,Home Appliances,3,269.84
27,Product_186,SKU_041,Toys & Games,4,646.73
1910,Product_128,SKU_397,Home Appliances,2,683.51
9310,Product_062,SKU_568,Toys & Games,2,793.68
9310,Product_065,SKU_526,Toys & Games,1,264.8
9310,Product_121,SKU_879,Groceries & Gourmet Food,5,874.41
9310,Product_190,SKU_424,Groceries & Gourmet Food,5,256.52
9414,Product_124,SKU_501,Toys & Games,3,778.99
9414,Product_041,SKU_399,Automotive,5,780.34
9414,Product_106,SKU_778,Books & Media,4,123.23
3347,Product_160,SKU_622,Health & Wellness,1,270.44
5638,Product_118,SKU_674,Toys & Games,3,289.57
5638,Product_017,SKU_378,Beauty & Personal Care,5,49.36
5638,Product_042,SKU_316,Books & Media,5,367.99
8295,Product_088,SKU_326,Electronics,4,395.69
6996,Product_037,SKU_201,Electronics,5,659.11
6996,Product_183,SKU_175,Fashion & Apparel,4,363.7
1191,Product_041,SKU_678,Automotive,3,612.39
1191,Product_146,SKU_193,Sports & Outdoors,5,599.54
1191,Product_073,SKU_335,Beauty & Personal Care,3,30.16
7697,Product_170,SKU_252,Books & Media,4,653.88
8083,Product_061,SKU_922,Toys & Games,5,612.93
8083,Product_168,SKU_133,Groceries & Gourmet Food,1,177.71
8083,Product_149,SKU_442,Groceries & Gourmet Food,5,973.98
8083,Product_191,SKU_159,Books & Media,5,491.69
1314,Product_113,SKU_760,Home Appliances,3,789.56
1314,Product_162,SKU_285,Health & Wellness,4,660.3
702,Product_022,SKU_532,Sports & Outdoors,4,997.73
1358,Product_188,SKU_546,Automotive,1,337.46
6691,Product_125,SKU_439,Toys & Games,1,368.32
6691,Product_122,SKU_803,Electronics,1,378.47
6691,Product_120,SKU_571,Electronics,4,727.45
6691,Product_120,SKU_440,Electronics,1,732.33
4822,Product_182,SKU_249,Beauty & Personal Care,2,70.12
4822,Product_108,SKU_916,Books & Media,1,727.17
263,Product_173,SKU_299,Fashion & Apparel,2,599.89
1449,Product_102,SKU_186,Automotive,3,880.35
1449,Product_043,SKU_846,Toys & Games,3,802.55
1449,Product_135,SKU_304,Books & Media,2,279.53
3928,Product_149,SKU_921,Groceries & Gourmet Food,4,288.91
3928,Product_092,SKU_494,Fashion & Apparel,2,793.44
3928,Product_042,SKU_138,Books & Media,4,677.78
9449,Product_038,SKU_643,Health & Wellness,4,474.94
9449,Product_031,SKU_528,Sports & Outdoors,5,384.13
9449,Product_184,SKU_019,Toys & Games,1,980.21
7301,Product_135,SKU_280,Books & Media,3,387.18
7301,Product_005,SKU_653,Automotive,5,366.07
7301,Product_119,SKU_525,Home Appliances,1,532.15
7301,Product_046,SKU_469,Fashion & Apparel,2,944.0
5585,Product_170,SKU_252,Books & Media,5,494.01
2355,Product_098,SKU_270,Books & Media,4,805.26
4282,Product_082,SKU_844,Health & Wellness,1,465.78
4282,Product_182,SKU_061,Beauty & Personal Care,5,77.43
4282,Product_074,SKU_043,Beauty & Personal Care,5,40.0
4602,Product_192,SKU_805,Electronics,1,271.01
4602,Product_058,SKU_045,Health & Wellness,3,509.5
4602,Product_074,SKU_043,Beauty & Personal Care,4,66.71
4634,Product_031,SKU_025,Sports & Outdoors,5,782.05
4634,Product_008,SKU_414,Fashion & Apparel,1,329.62
2813,Product_060,SKU_475,Books & Media,5,949.58
2813,Product_155,SKU_309,Toys & Games,1,952.64
2813,Product_120,SKU_308,Electronics,5,714.73
2813,Product_156,SKU_245,Beauty & Personal Care,1,67.36
2961,Product_094,SKU_306,Home Appliances,5,850.61
1775,Product_156,SKU_524,Beauty & Personal Care,5,77.88
3360,Product_068,SKU_477,Health & Wellness,2,199.07
3360,Product_127,SKU_097,Books & Media,3,881.23
3487,Product_008,SKU_269,Fashion & Apparel,3,636.29
5840,Product_178,SKU_705,Beauty & Personal Care,2,76.96
5840,Product_081,SKU_878,Books & Media,1,710.88
5840,Product_166,SKU_952,Sports & Outdoors,3,182.23
343,Product_042,SKU_138,Books & Media,4,61.95
343,Product_033,SKU_068,Books & Media,5,634.89
343,Product_089,SKU_830,Sports & Outdoors,4,956.31
343,Product_166,SKU_952,Sports & Outdoors,5,576.09
7775,Product_176,SKU_301,Health & Wellness,4,183.59
7775,Product_176,SKU_187,Health & Wellness,1,455.06
7775,Product_085,SKU_152,Books & Media,4,512.28
7775,Product_081,SKU_331,Books & Media,3,312.01
492,Product_146,SKU_106,Sports & Outdoors,4,775.62
492,Product_158,SKU_180,Groceries & Gourmet Food,5,508.2
9740,Product_013,SKU_595,Home Appliances,5,300.67
1101,Product_093,SKU_241,Books & Media,2,403.58
1101,Product_174,SKU_302,Health & Wellness,1,75.6
1101,Product_068,SKU_821,Health & Wellness,4,167.68
1101,Product_193,SKU_707,Fashion & Apparel,1,353.35
1792,Product_078,SKU_311,Automotive,4,899.73
1792,Product_175,SKU_960,Fashion & Apparel,3,724.26
1792,Product_085,SKU_454,Books & Media,1,896.64
1792,Product_115,SKU_297,Health & Wellness,2,499.89
4438,Product_016,SKU_529,Home Appliances,4,155.02
4438,Product_065,SKU_955,Toys & Games,1,865.12
4438,Product_060,SKU_686,Books & Media,1,637.06
4438,Product_120,SKU_467,Electronics,5,328.43
9629,Product_050,SKU_092,Books & Media,4,350.08
9629,Product_155,SKU_744,Toys & Games,1,62.86
832,Product_171,SKU_636,Toys & Games,3,499.91
832,Product_178,SKU_513,Beauty & Personal Care,5,47.28
832,Product_155,SKU_309,Toys & Games,5,707.26
832,Product_064,SKU_767,Fashion & Apparel,5,844.78
9490,Product_119,SKU_883,Home Appliances,3,849.55
9490,Product_135,SKU_769,Books & Media,2,197.47
9490,Product_113,SKU_102,Home Appliances,5,610.09
3730,Product_065,SKU_955,Toys & Games,4,696.27
3730,Product_004,SKU_654,Beauty & Personal Care,4,81.59
3730,Product_105,SKU_253,Fashion & Apparel,1,177.58
6710,Product_157,SKU_961,Home Appliances,1,318.68
6710,Product_200,SKU_985,Fashion & Apparel,5,526.07
6710,Product_169,SKU_727,Automotive,4,138.02
6971,Product_014,SKU_877,Beauty & Personal Care,5,76.53
6971,Product_077,SKU_474,Automotive,1,661.19
6971,Product_008,SKU_049,Fashion & Apparel,1,763.99
6971,Product_029,SKU_321,Automotive,1,864.83
6123,Product_144,SKU_216,Fashion & Apparel,1,858.35
6123,Product_015,SKU_486,Books & Media,2,376.45
6106,Product_047,SKU_034,Fashion & Apparel,4,402.73
6106,Product_162,SKU_384,Health & Wellness,5,843.62
6106,Product_063,SKU_768,Health & Wellness,5,454.91
1021,Product_096,SKU_810,Home Appliances,4,965.48
1021,Product_110,SKU_291,Health & Wellness,2,851.32
1021,Product_006,SKU_772,Automotive,2,621.43
7632,Product_104,SKU_073,Fashion & Apparel,3,919.99
7632,Product_002,SKU_169,Home Appliances,5,971.47
7468,Product_128,SKU_809,Home Appliances,5,637.81
7468,Product_117,SKU_676,Books & Media,1,882.76
7468,Product_194,SKU_710,Groceries & Gourmet Food,1,488.91
1302,Product_053,SKU_134,Automotive,2,216.82
1302,Product_176,SKU_024,Health & Wellness,3,374.01
1302,Product_090,SKU_377,Toys & Games,3,870.53
1302,Product_096,SKU_334,Home Appliances,3,698.99
7239,Product_093,SKU_715,Books & Media,2,900.05
7239,Product_110,SKU_291,Health & Wellness,4,419.5
7239,Product_053,SKU_733,Automotive,3,556.05
8436,Product_042,SKU_028,Books & Media,1,856.52
8436,Product_192,SKU_131,Electronics,2,153.22
8436,Product_099,SKU_845,Beauty & Personal Care,1,88.96
8383,Product_142,SKU_634,Health & Wellness,5,607.5
8383,Product_064,SKU_587,Fashion & Apparel,2,367.62
488,Product_123,SKU_432,Automotive,3,927.34
488,Product_068,SKU_098,Health & Wellness,5,889.81
488,Product_105,SKU_253,Fashion & Apparel,2,808.41
1111,Product_176,SKU_114,Health & Wellness,4,895.7
1111,Product_020,SKU_031,Health & Wellness,3,893.19
8944,Product_004,SKU_189,Beauty & Personal Care,5,22.34
8944,Product_191,SKU_708,Books & Media,1,827.94
8944,Product_004,SKU_263,Beauty & Personal Care,3,41.65
8944,Product_073,SKU_923,Beauty & Personal Care,5,67.46
9367,Product_119,SKU_525,Home Appliances,5,426.57
9367,Product_055,SKU_230,Automotive,2,588.13
